node,in_degree,out_degree,total_degree,in_degree_centrality,out_degree_centrality,betweenness,closeness,eigenvector,pagerank,total_degree_rank,betweenness_rank,closeness_rank,eigenvector_rank,pagerank_rank,bridge_without_hub
DST-00092,5,7,12,0.005005005005005005,0.007007007007007007,0.0011029125790784477,0.23608571978498794,0.04306565086972147,0.0012948053925877204,529,332,311,174,304,197
DST-00048,7,5,12,0.007007007007007007,0.005005005005005005,0.0012336849102765027,0.23237513872746357,0.027153008630995533,0.0012849887366714928,529,314,340,282,307,215
DST-00186,5,7,12,0.005005005005005005,0.007007007007007007,0.0014489910206501218,0.22797098415472972,0.013438808495674722,0.0007210273899588642,529,289,373,404,516,240
DST-00191,4,8,12,0.004004004004004004,0.008008008008008008,0.0006209039037945762,0.22479368820832232,0.016102488690552898,0.0011785261352827896,529,392,392,378,343,137
SUP-00035,0,12,12,0.0,0.012012012012012012,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,529,553,703,703,703,-24
RET-00092,12,0,12,0.012012012012012012,0.0,0.0,0.2607625954400148,0.07463545051919603,0.0017178807249433117,529,553,105,45,174,-24
DST-00162,6,6,12,0.006006006006006006,0.006006006006006006,0.001047412901521135,0.23585034020394602,0.009777186349950236,0.0010893807836726875,529,336,315,444,379,193
MFG-00126,6,6,12,0.006006006006006006,0.006006006006006006,0.0014999260862332915,0.21649593461673997,0.0005500503989632731,0.00040056933523586075,529,279,445,549,678,250
RET-00013,12,0,12,0.012012012012012012,0.0,0.0,0.2510736088200877,0.03598886930389924,0.0012028171896120191,529,553,190,224,336,-24
SUP-00280,0,12,12,0.0,0.012012012012012012,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,529,553,703,703,703,-24
SUP-00294,0,12,12,0.0,0.012012012012012012,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,529,553,703,703,703,-24
DST-00156,3,9,12,0.003003003003003003,0.009009009009009009,0.000834235361284633,0.19571805672191772,0.01713671696550531,0.0008428057136638952,529,365,513,368,469,164
SUP-00117,1,11,12,0.001001001001001001,0.011011011011011011,9.017477745641555e-05,0.001001001001001001,5.047481113443851e-50,0.00040815264223181553,529,527,626,649,667,2
SUP-00093,1,11,12,0.001001001001001001,0.011011011011011011,8.166952595024423e-05,0.001001001001001001,6.547070370645265e-50,0.0004071325721737321,529,535,626,628,668,-6
DST-00142,4,8,12,0.004004004004004004,0.008008008008008008,0.0006936024521202764,0.20624053288976274,0.010396979983026916,0.0007018101564288813,529,381,476,435,524,148
RET-00098,12,0,12,0.012012012012012012,0.0,0.0,0.2645445743251619,0.05680257938903259,0.0017872331176079406,529,553,73,106,162,-24
SUP-00292,1,11,12,0.001001001001001001,0.011011011011011011,0.00033315179399832364,0.001001001001001001,6.547070370645265e-50,0.00045967069374935616,529,449,626,628,614,80
RET-00046,12,0,12,0.012012012012012012,0.0,0.0,0.26019032931980995,0.05260348161314787,0.001296858680410813,529,553,108,122,302,-24
SUP-00036,1,11,12,0.001001001001001001,0.011011011011011011,0.0002783001975832081,0.001001001001001001,6.1380914823176055e-50,0.0004330328940458635,529,462,626,636,636,67
RET-00101,12,0,12,0.012012012012012012,0.0,0.0,0.25877059307397615,0.023194323708139855,0.001244084561938552,529,553,119,315,321,-24
SUP-00234,0,12,12,0.0,0.012012012012012012,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,529,553,703,703,703,-24
DST-00047,7,5,12,0.007007007007007007,0.005005005005005005,0.0011942415940329298,0.24212680780405108,0.03354638755813324,0.0014529165792537468,529,316,265,241,255,213
RET-00058,12,0,12,0.012012012012012012,0.0,0.0,0.2557930098383173,0.057228025301236246,0.001836487844810872,529,553,145,105,148,-24
SUP-00039,2,10,12,0.002002002002002002,0.01001001001001001,0.00021052248040772168,0.002002002002002002,1.125032758641334e-49,0.0004364927055013605,529,477,602,605,633,52
DST-00131,3,9,12,0.003003003003003003,0.009009009009009009,0.0005675217213118446,0.18705157450544904,0.0010978354196581196,0.000528794845381321,529,401,540,537,580,128
SUP-00007,1,11,12,0.001001001001001001,0.011011011011011011,9.651265913790965e-05,0.001001001001001001,4.12387045730389e-51,0.00037669313941059157,529,522,626,699,698,7
SUP-00059,2,10,12,0.002002002002002002,0.01001001001001001,0.00014537753892021423,0.002002002002002002,1.4348342665495347e-50,0.0003791245460770035,529,500,602,690,694,29
DST-00016,5,7,12,0.005005005005005005,0.007007007007007007,0.0010247800518754118,0.23336852143165854,0.015770623737180543,0.0009718370770248131,529,339,332,382,419,190
SUP-00139,2,10,12,0.002002002002002002,0.01001001001001001,0.00020341992773941934,0.002002002002002002,1.2613590547505529e-49,0.0004627809522261063,529,478,602,603,612,51
DST-00022,4,8,12,0.004004004004004004,0.008008008008008008,0.0006513880097444592,0.1851000713807182,0.005081331369519376,0.0006561434229460628,529,385,543,490,542,144
SUP-00269,0,12,12,0.0,0.012012012012012012,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,529,553,703,703,703,-24
DST-00099,2,10,12,0.002002002002002002,0.01001001001001001,0.0011674883306362887,0.2005294359066611,0.007069355788983379,0.0007117115955939863,529,321,498,473,518,208
DST-00085,5,7,12,0.005005005005005005,0.007007007007007007,0.00028700316809860456,0.012303212303212303,1.043463207988696e-43,0.00080566430634379,529,457,582,560,488,72
DST-00146,5,7,12,0.005005005005005005,0.007007007007007007,0.002322220751363199,0.23766700390946874,0.0349168383010692,0.0015640367376964675,529,191,300,233,222,338
RET-00038,12,0,12,0.012012012012012012,0.0,0.0,0.26297980050290587,0.04795546376007299,0.001961740565200942,529,553,87,154,126,-24
SUP-00130,0,12,12,0.0,0.012012012012012012,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,529,553,703,703,703,-24
SUP-00236,1,11,12,0.001001001001001001,0.011011011011011011,0.00013267576324977676,0.001001001001001001,7.160538703136754e-50,0.0004415846157483561,529,506,626,616,626,23
RET-00119,12,0,12,0.012012012012012012,0.0,0.0,0.2535736305295338,0.00565643888794563,0.0006464784944698321,529,553,167,486,545,-24
LOG-00052,0,12,12,0.0,0.012012012012012012,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,529,553,703,703,703,-24
DST-00118,4,8,12,0.004004004004004004,0.008008008008008008,0.0008888111173172081,0.21511781560281107,0.02060895251943037,0.0007804684751460365,529,356,449,337,494,173
SUP-00127,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
RET-00081,11,0,11,0.011011011011011011,0.0,0.0,0.24933766574145122,0.04852815312677917,0.0015708432442530583,570,553,204,147,216,17
RET-00072,11,0,11,0.011011011011011011,0.0,0.0,0.2548765175063992,0.07374290642638372,0.0020136040746691016,570,553,155,48,115,17
RET-00084,11,0,11,0.011011011011011011,0.0,0.0,0.2635644165840535,0.06314320648969922,0.0017036495234473289,570,553,80,77,176,17
SUP-00073,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00169,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
DST-00109,3,8,11,0.003003003003003003,0.008008008008008008,0.00033951230187630654,0.20690194567745587,0.01863349777735481,0.001056451726138892,570,446,474,352,389,124
SUP-00261,1,10,11,0.001001001001001001,0.01001001001001001,0.00012341044893766435,0.001001001001001001,2.0789760156655963e-51,0.000373912290615482,570,513,626,701,702,57
RET-00027,11,0,11,0.011011011011011011,0.0,0.0,0.2593366242655342,0.06621055262689525,0.0019920082206602283,570,553,115,67,123,17
SUP-00202,1,10,11,0.001001001001001001,0.01001001001001001,0.0002391747897856734,0.001001001001001001,6.001765186208387e-50,0.0004628692001474103,570,469,626,638,611,101
SUP-00223,1,10,11,0.001001001001001001,0.01001001001001001,8.167204497860305e-05,0.001001001001001001,4.979317965389239e-50,0.0004116461079683701,570,534,626,650,659,36
SUP-00147,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00151,2,9,11,0.002002002002002002,0.009009009009009009,0.00025856034334980526,0.002002002002002002,1.084134869808568e-49,0.00047325986599291607,570,464,602,607,602,106
RET-00118,11,0,11,0.011011011011011011,0.0,0.0,0.24360590993174497,0.03214119083600437,0.0013747215818752647,570,553,253,259,282,17
RET-00086,11,0,11,0.011011011011011011,0.0,0.0,0.24580523854884598,0.054998220706354704,0.0016425893553256915,570,553,234,113,196,17
SUP-00262,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
DST-00033,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00002,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
DST-00063,4,7,11,0.004004004004004004,0.007007007007007007,0.0010017125141919495,0.22351926729879484,0.018528907990150757,0.0010948335737240586,570,342,401,356,377,228
SUP-00128,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00257,1,10,11,0.001001001001001001,0.01001001001001001,7.403058087760826e-05,0.001001001001001001,1.5711605626587543e-50,0.0003840886121634815,570,538,626,687,690,32
RET-00024,11,0,11,0.011011011011011011,0.0,0.0,0.2610496735267377,0.08985405801104836,0.002205772994109807,570,553,101,12,79,17
SUP-00079,3,8,11,0.003003003003003003,0.008008008008008008,0.0005049747430811214,0.003003003003003003,1.0705022401976452e-49,0.0004921244447351148,570,414,600,608,599,156
SUP-00065,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00290,1,10,11,0.001001001001001001,0.01001001001001001,0.00012962627636419665,0.001001001001001001,3.547891856242436e-50,0.00040915824321106084,570,507,626,670,664,63
DST-00175,1,10,11,0.001001001001001001,0.01001001001001001,0.00014528801804936464,0.15742539345023815,0.000299405603158787,0.0004171999562871901,570,501,558,553,654,69
DST-00008,3,8,11,0.003003003003003003,0.008008008008008008,0.0005129129919396766,0.2110239886035307,0.007415371564457528,0.0009578885137455581,570,413,462,467,428,157
SUP-00056,1,10,11,0.001001001001001001,0.01001001001001001,0.00028659330754901205,0.001001001001001001,6.410744074536045e-50,0.000493351771688916,570,458,626,632,597,112
DST-00199,4,7,11,0.004004004004004004,0.007007007007007007,0.0006230731765738328,0.2168266647337836,0.020604830147267043,0.0009256151115340505,570,389,442,338,437,181
SUP-00221,2,9,11,0.002002002002002002,0.009009009009009009,0.0003996536284926275,0.002002002002002002,7.637680739519021e-50,0.0004683482055233278,570,429,602,614,609,141
DST-00055,4,7,11,0.004004004004004004,0.007007007007007007,0.0008682599110713498,0.22565140657350513,0.03869051944810129,0.0009882740858950729,570,359,386,206,411,211
SUP-00244,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00120,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00011,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00054,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00152,2,9,11,0.002002002002002002,0.009009009009009009,0.00035954749115703317,0.002002002002002002,9.409922588938872e-50,0.0005047607916775279,570,440,602,609,589,130
SUP-00193,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
LOG-00083,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00232,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
DST-00139,2,9,11,0.002002002002002002,0.009009009009009009,0.0008321531648207949,0.2262268644162173,0.034557868969814484,0.001286193662531086,570,366,381,236,306,204
SUP-00205,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00293,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00286,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
RET-00093,11,0,11,0.011011011011011011,0.0,0.0,0.2543878162857828,0.05589275081049435,0.00176561740752982,570,553,158,110,166,17
RET-00145,11,0,11,0.011011011011011011,0.0,0.0,0.2516308313973683,0.04168289144351702,0.001781582957996377,570,553,186,187,165,17
SUP-00133,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
DST-00178,3,8,11,0.003003003003003003,0.008008008008008008,0.00039238063653761456,0.20642049845074859,0.008959758334240628,0.0009032253817365013,570,430,475,447,446,140
DST-00183,1,10,11,0.001001001001001001,0.01001001001001001,0.0003702800957274999,0.1779522752441509,0.0045629121268267354,0.0005512861981092634,570,437,554,498,575,133
SUP-00136,1,10,11,0.001001001001001001,0.01001001001001001,0.00016167218349360412,0.001001001001001001,3.820544448460875e-50,0.0004054324554102597,570,494,626,665,670,76
DST-00153,4,7,11,0.004004004004004004,0.007007007007007007,0.00033531768875402757,0.218947479335291,0.0012321666445613561,0.0005435504367892107,570,448,431,535,579,122
SUP-00176,1,10,11,0.001001001001001001,0.01001001001001001,0.0003458889703601349,0.001001001001001001,2.184628895150242e-50,0.000498086666972968,570,444,626,682,593,126
DST-00171,4,7,11,0.004004004004004004,0.007007007007007007,0.0014853840379077641,0.23245125243159961,0.013214048598225251,0.0008074400425683026,570,281,339,409,486,289
DST-00151,3,8,11,0.003003003003003003,0.008008008008008008,0.000613062421948155,0.21749116569833699,0.017897075151291353,0.001109157159808139,570,394,439,361,375,176
SUP-00078,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00082,1,10,11,0.001001001001001001,0.01001001001001001,0.00017291219696029315,0.001001001001001001,2.0483025990410222e-50,0.0004083861522451117,570,489,626,685,666,81
LOG-00047,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00173,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00195,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
SUP-00107,0,11,11,0.0,0.011011011011011011,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,570,553,703,703,703,17
RET-00122,11,0,11,0.011011011011011011,0.0,0.0,0.26582973107636787,0.08768913661289034,0.002029524123419459,570,553,65,20,109,17
DST-00026,2,8,10,0.002002002002002002,0.008008008008008008,0.0002827403390545675,0.17693185581492737,0.003910995608413182,0.0006296743965159283,630,459,555,508,550,171
RET-00007,10,0,10,0.01001001001001001,0.0,0.0,0.24328329697686743,0.010143985281129269,0.0006702449895487994,630,553,257,439,538,77
SUP-00230,2,8,10,0.002002002002002002,0.008008008008008008,0.00018055258938773624,0.002002002002002002,5.047481113443853e-50,0.00041316742238614227,630,486,602,648,657,144
DST-00094,5,5,10,0.005005005005005005,0.005005005005005005,0.0005962413747462582,0.22101328983920077,0.007593616185508651,0.000612260590428445,630,398,414,465,555,232
SUP-00297,1,9,10,0.001001001001001001,0.009009009009009009,8.323471839022405e-05,0.001001001001001001,4.161360188733923e-50,0.0003942357012906774,630,530,626,658,685,100
RET-00005,10,0,10,0.01001001001001001,0.0,0.0,0.24734365798343544,0.042438869217268894,0.001798008025736723,630,553,224,184,159,77
DST-00068,2,8,10,0.002002002002002002,0.008008008008008008,0.0005754987583044934,0.18229480443711113,0.0010117937240909129,0.0005803948199856507,630,399,549,539,561,231
RET-00002,10,0,10,0.01001001001001001,0.0,0.0,0.24097573182939036,0.01762376153813523,0.0006140625046242289,630,553,272,364,554,77
SUP-00017,1,9,10,0.001001001001001001,0.009009009009009009,0.00037326156628938437,0.001001001001001001,6.819722962863704e-50,0.0004980220533004527,630,435,626,623,594,195
RET-00091,10,0,10,0.01001001001001001,0.0,0.0,0.24504318303836045,0.04305797777135308,0.0012556480880036517,630,553,242,175,315,77
LOG-00100,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
DST-00038,4,6,10,0.004004004004004004,0.006006006006006006,0.0005627887229477001,0.21152717546160169,0.009829621157117293,0.0005516223450297075,630,402,459,443,574,228
SUP-00076,1,9,10,0.001001001001001001,0.009009009009009009,0.0001265156389129826,0.001001001001001001,5.7291125939899475e-50,0.0004348308248457783,630,510,626,643,635,120
RET-00140,10,0,10,0.01001001001001001,0.0,0.0,0.2483800140923046,0.039750108975918755,0.0014817816411685407,630,553,216,198,242,77
RET-00150,10,0,10,0.01001001001001001,0.0,0.0,0.2491629983749073,0.03577185803173181,0.0015438741036929286,630,553,207,226,226,77
DST-00054,5,5,10,0.005005005005005005,0.005005005005005005,0.0006938209500740346,0.2361642840844172,0.007840800011278872,0.0006622653804460219,630,380,310,460,541,250
SUP-00040,2,8,10,0.002002002002002002,0.008008008008008008,0.00045563134125018817,0.002002002002002002,1.0909511846140286e-49,0.0005469367965453143,630,419,602,606,577,211
SUP-00274,1,9,10,0.001001001001001001,0.009009009009009009,0.000122195729750709,0.001001001001001001,6.615233518699872e-50,0.0004217096471480551,630,515,626,627,647,115
SUP-00104,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00089,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00051,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00047,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
RET-00136,10,0,10,0.01001001001001001,0.0,0.0,0.26124141034166737,0.08447329592916253,0.0017834356695646922,630,553,100,23,164,77
DST-00195,4,6,10,0.004004004004004004,0.006006006006006006,0.0005456962273559757,0.20086998971799425,0.013193434498302414,0.000730271549565597,630,406,495,410,514,224
RET-00009,10,0,10,0.01001001001001001,0.0,0.0,0.25297310112388344,0.04824021077474496,0.0014287781381426715,630,553,170,148,265,77
SUP-00251,1,9,10,0.001001001001001001,0.009009009009009009,0.00010750379134205612,0.001001001001001001,4.297686484843142e-50,0.0004273089148985168,630,519,626,653,642,111
RET-00031,10,0,10,0.01001001001001001,0.0,0.0,0.2576459110323652,0.013328387304701155,0.0008061009356410047,630,553,130,405,487,77
SUP-00273,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00034,1,9,10,0.001001001001001001,0.009009009009009009,9.815330165352535e-05,0.001001001001001001,6.410744074536045e-50,0.00047698902456866805,630,520,626,632,601,110
RET-00025,10,0,10,0.01001001001001001,0.0,0.0,0.24361656176724672,0.003988770486577845,0.00048454671015969893,630,553,252,505,600,77
SUP-00084,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00004,1,9,10,0.001001001001001001,0.009009009009009009,8.235406326910975e-05,0.001001001001001001,5.487133418396083e-51,0.00037514992448795865,630,532,626,698,700,98
SUP-00135,2,8,10,0.002002002002002002,0.008008008008008008,0.00024380015018757244,0.002002002002002002,1.3363385176106238e-49,0.0004720406136388703,630,468,602,601,604,162
LOG-00020,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
DST-00017,3,7,10,0.003003003003003003,0.007007007007007007,0.0009698450803839101,0.22486491561269764,0.0045671968822235155,0.000748762460991513,630,345,391,497,507,285
SUP-00215,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00021,1,9,10,0.001001001001001001,0.009009009009009009,0.0001892791561999258,0.001001001001001001,3.820544448460875e-50,0.00040002631230601,630,482,626,665,679,148
SUP-00008,1,9,10,0.001001001001001001,0.009009009009009009,9.42315321072836e-05,0.001001001001001001,2.6617709315325095e-50,0.00040176939771018635,630,524,626,675,676,106
SUP-00171,1,9,10,0.001001001001001001,0.009009009009009009,0.0001835093287735414,0.001001001001001001,6.9560492589729225e-50,0.00043095725929303646,630,485,626,620,640,145
SUP-00160,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00241,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00194,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00042,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00267,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
LOG-00045,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00001,1,9,10,0.001001001001001001,0.009009009009009009,0.00021960906088983368,0.001001001001001001,6.478907222590655e-50,0.0004625459164059254,630,475,626,631,613,155
MFG-00027,6,4,10,0.006006006006006006,0.004004004004004004,0.0001528115818685262,0.00715000715000715,5.788792838269159e-47,0.00046812031496080357,630,497,596,590,610,133
RET-00141,10,0,10,0.01001001001001001,0.0,0.0,0.23051210640322756,0.020294245484588722,0.0008808573162862236,630,553,353,342,456,77
LOG-00025,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
RET-00097,10,0,10,0.01001001001001001,0.0,0.0,0.25840193049159066,0.04362620929527181,0.0018283027360786648,630,553,122,170,150,77
DST-00019,1,9,10,0.001001001001001001,0.009009009009009009,0.00016228021548832735,0.18423511777613544,0.0009642285547557705,0.0003859402159853186,630,493,546,541,689,137
RET-00137,10,0,10,0.01001001001001001,0.0,0.0,0.2538759316061243,0.05739865684717395,0.0014055202340766983,630,553,162,103,272,77
RET-00106,10,0,10,0.01001001001001001,0.0,0.0,0.2565309629860657,0.0673508572793411,0.0014950636814580905,630,553,138,61,237,77
SUP-00098,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00048,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00074,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00025,1,9,10,0.001001001001001001,0.009009009009009009,0.00018512467560891208,0.001001001001001001,6.274417778426825e-50,0.00044985813668874407,630,484,626,634,619,146
LOG-00084,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00188,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
DST-00071,4,6,10,0.004004004004004004,0.006006006006006006,0.00101948094725028,0.2339840664931334,0.018551850899671807,0.0016905947413780814,630,341,328,354,179,289
RET-00083,10,0,10,0.01001001001001001,0.0,0.0,0.2490757564286976,0.06645621192308165,0.0016457034955091763,630,553,208,65,195,77
LOG-00080,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00101,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
SUP-00179,2,8,10,0.002002002002002002,0.008008008008008008,0.0001503630390187474,0.002002002002002002,6.547070370645264e-50,0.0004425444868004353,630,498,602,630,623,132
LOG-00095,0,10,10,0.0,0.01001001001001001,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,630,553,703,703,703,77
DST-00032,4,6,10,0.004004004004004004,0.006006006006006006,0.0003666111720556921,0.21266816711827202,0.021055382963140426,0.0008011595080595034,630,439,453,335,490,191
SUP-00260,1,8,9,0.001001001001001001,0.008008008008008008,0.0003384372177514017,0.001001001001001001,6.206254630372215e-50,0.0004703520360173901,696,447,626,635,606,249
RET-00016,9,0,9,0.009009009009009009,0.0,0.0,0.257832678637318,0.03060470948316436,0.0011847657478513292,696,553,128,265,340,143
DST-00113,4,5,9,0.004004004004004004,0.005005005005005005,0.00029498100966038804,0.22833773284223732,0.02234709694703723,0.0008757183742839748,696,455,367,323,457,241
SUP-00097,1,8,9,0.001001001001001001,0.008008008008008008,6.364364737543844e-05,0.001001001001001001,6.887886110918314e-50,0.0004319871611905152,696,541,626,622,639,155
RET-00135,9,0,9,0.009009009009009009,0.0,0.0,0.24896964003109257,0.023150859754064522,0.0014306885836443974,696,553,210,316,263,143
SUP-00064,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
RET-00087,9,0,9,0.009009009009009009,0.0,0.0,0.25234493095436694,0.03301091624272276,0.0009035269988586672,696,553,175,251,445,143
RET-00022,9,0,9,0.009009009009009009,0.0,0.0,0.25180897711871164,0.044154292527855965,0.0013225464926370876,696,553,185,168,295,143
RET-00124,9,0,9,0.009009009009009009,0.0,0.0,0.23823186884137987,0.0181853689504645,0.0009355165949278669,696,553,292,360,434,143
RET-00050,9,0,9,0.009009009009009009,0.0,0.0,0.24977540742990179,0.05952843625302754,0.0013399194591791857,696,553,200,90,291,143
SUP-00077,1,8,9,0.001001001001001001,0.008008008008008008,8.14897836064352e-05,0.001001001001001001,3.9568707445700946e-50,0.00040536549096412675,696,536,626,663,671,160
SUP-00281,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00072,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00086,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
RET-00053,9,0,9,0.009009009009009009,0.0,0.0,0.245890204065109,0.04685411455078839,0.0019094513767407377,696,553,233,161,137,143
RET-00075,9,0,9,0.009009009009009009,0.0,0.0,0.257832678637318,0.06416791441833739,0.0016385220463186617,696,553,128,73,197,143
SUP-00145,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
SUP-00259,2,7,9,0.002002002002002002,0.007007007007007007,0.0002783350783802338,0.002002002002002002,5.45646000177151e-50,0.0004236689433453491,696,461,602,644,646,235
RET-00074,9,0,9,0.009009009009009009,0.0,0.0,0.24631591425220234,0.024615556611414548,0.000844255392459918,696,553,231,306,468,143
SUP-00052,0,9,9,0.0,0.009009009009009009,0.0,0.0,3.4081574027304866e-53,0.0003704100500827289,696,553,703,703,703,143
